.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/3/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_raise_exception_if_array_not_configured [0.037780s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_capability_filter_fails_multi_level_scope_extra_specs_list [0.042364s] ... ok
{3} cinder.tests.unit.test_volume_types.VolumeTypeTestCase.test_get_default_volume_type_not_found [0.049920s] ... ok
{14} cinder.tests.unit.test_db_worker_api.DBAPIWorkerTestCase.test_worker_create_and_get [0.041983s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_unlink_temp_snapshot_not_unlinked [0.036543s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_check_volume_device_id_legacy_case [0.039048s] ... ok
{15} cinder.tests.unit.test_policy.PolicyTestCase.test_templatized_authorization [0.058626s] ... ok
{13} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_include_in_cluster_by_cluster_name_1_cluster1_backend1_pool1 [0.073003s] ... ok
{12} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_data_get_for_host [0.083528s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_migrate_volume.TestMigrateVolume.test_wait_for_volume_migration_to_complete_malformed_response [0.042104s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_migrate.PowerMaxMigrateTest.test_get_masking_view_component_dict_shared_format_4 [0.036209s] ... ok
{10} cinder.tests.unit.test_cleanable_manager.TestCleanableManager.test_do_cleanup_resource_changed_status [0.066172s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_capability_filter_fails_none_caps [0.035955s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_populate_masking_dict_init_check_true [0.038700s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_replication.TestReplication.test_failover_volume [0.043563s] ... ok
{7} cinder.tests.unit.test_service.ServiceTestCase.test_ensure_cluster_exists_cluster_change [0.097644s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_set_vmax_extra_specs [0.038111s] ... ok
{14} cinder.tests.unit.test_db_worker_api.DBAPIWorkerTestCase.test_worker_create_invalid_field [0.033846s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_create_storage_group_no_slo [0.035357s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_unmanage_snapshot_no_snapvx_cleanup [0.037673s] ... ok
{12} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_data_get_for_project_migrating [0.035598s] ... ok
{15} cinder.tests.unit.test_qos_specs.QoSSpecsTestCase.test_get_associations [0.039915s] ... ok
{10} cinder.tests.unit.test_cleanable_manager.TestCleanableManager.test_init_host_with_service [0.037156s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_get_array_performance_keys [0.038788s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_metadata.PowerMaxVolumeMetadataDebugTest.test_capture_attach_info [0.034726s] ... ok
{0} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_common.TestVNXMirrorView.test_sync_mirror_group [0.243559s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_capability_filter_passes_extra_specs_list_complex_2__is__False [0.035853s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_set_vmax_extra_specs_no_portgroup_set [0.035447s] ... ok
{13} cinder.tests.unit.test_db_api.DBCommonFilterTestCase.test_resource_get_all_like_filter_5 [0.054247s] ... ok
{3} cinder.tests.unit.test_volume_types_extra_specs.VolumeTypeExtraSpecsTestCase.test_volume_type_get_all [0.068094s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_snapshot_create_delete_revert.TestSnapshotCreateDelete.test_create_snapshot [0.041347s] ... ok
{14} cinder.tests.unit.test_db_worker_api.DBAPIWorkerTestCase.test_worker_create_unique_constrains [0.036258s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_create_volume_from_sg_cannot_retrieve_device_id [0.035967s] ... ok
{15} cinder.tests.unit.test_quota.BaseResourceTestCase.test_quota_no_project_no_class [0.034855s] ... ok
{12} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_get_all_invalid_sort_key [0.035393s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_unmap_lun_qos [0.037571s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.BasicFiltersTestCase.test_json_filter_passes_with_no_query [0.036887s] ... ok
{3} cinder.tests.unit.test_volume_utils.CopyVolumeTestCase.test_copy_volume_dd_with_sparse [0.035791s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_slo_workload_migration_same_host_change_compression [0.037985s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_process_port_group_load_max [0.048882s] ... ok
{7} cinder.tests.unit.test_service.ServiceTestCase.test_report_state_manager_not_working [0.085070s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_group_create_from_source.TestVolumeGroupCreateFromSource.test_create_volume_group_clone [0.045821s] ... ok
{15} cinder.tests.unit.test_quota.BaseResourceTestCase.test_with_flag_no_quota [0.034368s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_create_volume_from_sg_failed [0.037361s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_fc.PowerMaxFCTest.test_get_zoning_mappings_no_mv [0.036409s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_metadata.PowerMaxVolumeMetadataDebugTest.test_capture_attach_info_tags [0.064145s] ... ok
{12} cinder.tests.unit.test_db_api.DBAPIVolumeTestCase.test_volume_update_nonexistent [0.038284s] ... ok
{3} cinder.tests.unit.test_volume_utils.LogTracingTestCase.test_utils_trace_filtered [0.036561s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_unmap_lun_promotion_replicated_non_metro_volume [0.037725s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.DriverFilterTestCase.test_function_volume_replacement [0.049923s] ... ok
{15} cinder.tests.unit.test_quota.DbQuotaDriverTestCase.test_get_defaults [0.034776s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_initiator [0.035150s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_fc.PowerMaxFCTest.test_remove_export [0.035341s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_initialize_connection [0.042257s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_metadata.PowerMaxVolumeMetadataDebugTest.test_capture_detach_info [0.036345s] ... ok
{7} cinder.tests.unit.test_setup_profiler.SetupProfilerTestCase.test_profiler_disabled [0.053364s] ... ok
{12} cinder.tests.unit.test_db_worker_api.DBAPIWorkerTestCase.test_worker_claim_fails_service_change [0.042897s] ... ok
{3} cinder.tests.unit.test_volume_utils.LogTracingTestCase.test_utils_trace_method_with_password_str [0.035411s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_update_group_promotion [0.042830s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_fails_with_op_not_seq_4 [0.036574s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_masking_views_by_initiator_group_failed [0.037578s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_iscsi.PowerMaxISCSITest.test_delete_snapshot [0.036168s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_terminate_connection_no_server [0.040634s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_migrate.PowerMaxMigrateTest.test_perform_migration_storage_group_fail [0.038016s] ... ok
{12} cinder.tests.unit.test_hacking.HackingTestCase.test_check_datetime_now_noqa [0.034351s] ... ok
{3} cinder.tests.unit.test_volume_utils.NotifyUsageTestCase.test_notify_about_cgsnapshot_usage [0.036232s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_common.PowerMaxCommonTest.test_update_volume_stats [0.038642s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_matches_with_op_in_2 [0.034851s] ... ok
{13} cinder.tests.unit.test_db_worker_api.DBAPIWorkerTestCase.test_worker_claim_fails_this_service_claimed [0.157723s] ... ok
{14} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_deep_function [0.157491s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_rdf_group [0.041781s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_create_new_masking_view [0.046928s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_process_load [0.038971s] ... ok
{12} cinder.tests.unit.test_hacking.HackingTestCase.test_no_test_log_6__0___LOG_info_assert_called_once_with____cinder_tests_fake_py___False_ [0.036994s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_snapshot_no_volume [0.042886s] ... ok
{3} cinder.tests.unit.test_volume_utils.NotifyUsageTestCase.test_usage_from_backup [0.036179s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_matches_with_op_not_eq_1 [0.035633s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_fc.PowerMaxFCTest.test_initialize_connection [0.039962s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_rdf_group_number [0.037998s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_set_performance_configuration [0.039316s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_get_or_create_storage_group_is_parent_qos [0.041100s] ... ok
{3} cinder.tests.unit.test_volume_utils.VolumeUtilsTestCase.test_group_get_by_id_group_not_found [0.034402s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_from_snapshot_failed_replication [0.041447s] ... ok
{12} cinder.tests.unit.test_image_utils.TestFetch.test_defaults [0.046882s] ... ok
{15} cinder.tests.unit.test_quota.QuotaIntegrationTestCase.test__snapshots_quota_value [0.139050s] ... ok
{8} cinder.tests.unit.scheduler.test_host_filters.ExtraSpecsOpsTestCase.test_extra_specs_matches_with_op_not_eq_4 [0.041644s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_fc.PowerMaxFCTest.test_terminate_connection [0.042174s] ... ok
{14} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_function [0.073414s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_rdf_group_volume [0.039040s] ... ok
{3} cinder.tests.unit.test_volume_utils.VolumeUtilsTestCase.test_is_replicated_spec_false_3__is__f [0.035599s] ... ok
Err reason: None.
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_client.TestRestCommon.test_create_target_with_gw_empty [0.001657s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_set_performance_configuration_lookback_invalid [0.039456s] ... ok
{12} cinder.tests.unit.test_image_utils.TestFetchToVolumeFormat.test_check_image_conversion_disable_2 [0.034024s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_pre_multiattach_pool_no_pool_name [0.041650s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_client.TestRestCommon.test_create_volume_status_init [0.004637s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_client.TestRestCommon.test_expand_volume_err [0.002311s] ... ok
{15} cinder.tests.unit.test_quota_utils.QuotaUtilsTest.test_unknown_quota [0.035779s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_force_detach_lv [0.044499s] ... ok
{0} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_driver.TestVNXDriver.test_is_consistent_group_snapshot_enabled [0.272633s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_client.TestRestCommon.test_get_client_group_detail_err [0.002535s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_client.TestRestCommon.test_query_volume_by_name_status_empty [0.002109s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.BackendStateTestCase.test_filter_goodness_default_capabilities [0.039937s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_iscsi.PowerMaxISCSITest.test_get_iscsi_dict_success [0.036598s] ... ok
{13} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_comparisons [0.122259s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_snap_linked_device_dict_list [0.036386s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_set_performance_configuration_no_rt_reg_rt_disabled [0.039060s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_migrate.PowerMaxMigrateTest.test_cleanup_staging_objects_not_staging [0.036353s] ... ok
{12} cinder.tests.unit.test_image_utils.TestFetchToVolumeFormat.test_convert_from_vhd [0.042236s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_initialize_connection_no_iqn [0.039465s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_create_volume_from_snapshot_flatten_false [0.037503s] ... ok
{14} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_int_float_mix [0.064562s] ... ok
{7} cinder.tests.unit.test_test.IsolationTestCase.test_service_isolation [0.203915s] ... ok
{15} cinder.tests.unit.test_service.TestWSGIService.test_workers_set_zero_user_setting [0.049532s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_add_tags_to_storage_group_enabled [0.038662s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.HostManagerTestCase.test_equal_after_convert_14__________True_ [0.047267s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_uni_version_success [0.038066s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_provision.PowerMaxProvisionTest.test_get_or_create_volume_group [0.037527s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_migrate.PowerMaxMigrateTest.test_dp_migrate_if_candidate_multiple_os_hosts [0.036513s] ... ok
{13} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_exponent [0.052702s] ... ok
{12} cinder.tests.unit.test_image_utils.TestFilterReservedNamespaces.test_filter_out_reserved_namespaces_metadata_4 [0.035416s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_manage_existing_get_size [0.039481s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_delete_volume_exists [0.038554s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_get_or_create_initiator_group [0.037367s] ... ok
{7} cinder.tests.unit.test_utils.BrickUtils.test_brick_detach_volume_encryptor [0.048786s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_get_workload_settings_next_gen [0.035208s] ... ok
{15} cinder.tests.unit.test_ssh_utils.SSHPoolTestCase.test_ssh_not_strict_host_key_policy [0.045556s] ... ok
{14} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_simple_float [0.054920s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_performance.PowerMaxPerformanceTest.test_process_port_load_real_time_min [0.037391s] ... ok
{12} cinder.tests.unit.test_image_utils.TestFilterReservedNamespaces.test_filter_out_reserved_namespaces_metadata_properties_4 [0.033982s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_disable_replication [0.043425s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.HostManagerTestCase.test_first_receive_capabilities_case2 [0.052814s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_volume_updates [0.036823s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_do_setup_retry_twice_successful [0.036455s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_last_volume_delete_initiator_group [0.041198s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_modify_storage_group [0.036967s] ... ok
{14} cinder.tests.unit.test_exception.CinderExceptionTestCase.test_message_in_format_string [0.036785s] ... ok
{13} cinder.tests.unit.test_evaluator.EvaluatorTestCase.test_simple_integer [0.067989s] ... ok
{13} cinder.tests.unit.test_fixtures.TestLogging.test_default_logging [0.002126s] ... ok
{7} cinder.tests.unit.test_utils.ExecuteTestCase.test_execute [0.053483s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_add_volume_to_rdf_management_group [0.039527s] ... ok
{15} cinder.tests.unit.test_ssh_utils.SSHPoolTestCase.test_ssh_timeout [0.050443s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_rdf_vols_partitioned_true_partitioned [0.039303s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellHttpClientTestCase.test_wait_for_async_complete_bad_url [0.035167s] ... ok
{12} cinder.tests.unit.test_image_utils.TestUploadVolume.test_same_format_compressed [0.046560s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_revert_to_snapshot_not_exists [0.035009s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.HostManagerTestCase.test_get_all_backend_states [0.051579s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_rest_request_read_timeout_exception [0.036750s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_remove_and_reset_members [0.039194s] ... ok
{14} cinder.tests.unit.test_exception.CinderExceptionTestCase.test_message_is_exception_in_format_string [0.036741s] ... ok
{14} cinder.tests.unit.test_fixtures.TestLogging.test_debug_logging [0.001645s] ... ok
{13} cinder.tests.unit.test_hacking.HackingTestCase.test_no_third_party_mock_1__1___import_mock__ [0.044978s] ... ok
{12} cinder.tests.unit.test_image_utils.TestVmdkImageChecks.test_check_vmdk_image_default_config_1 [0.035832s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellHttpClientTestCase.test_wait_for_async_complete_loop [0.036103s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_break_rdf_device_pair_session_sync [0.044962s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_set_config_file_get_extra_specs_rep_enabled [0.041286s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_terminate_connection_iscsi_success [0.042823s] ... ok
{15} cinder.tests.unit.test_ssh_utils.SSHPoolTestCase.test_sshpool_remove [0.054020s] ... ok
{7} cinder.tests.unit.test_utils.GenericUtilsTestCase.test_check_ssh_injection_on_error [0.057358s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_set_u4p_failover_config [0.037857s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.HostManagerTestCase.test_has_all_capabilities [0.049266s] ... ok
{14} cinder.tests.unit.test_image_utils.TestCreateTemporaryFile.test_create_temporary_file_no_dir [0.039742s] ... ok
{13} cinder.tests.unit.test_hacking.HackingTestCase.test_no_third_party_mock_4__0___from_unittest_mock_import_patch__ [0.036298s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_masking.PowerMaxMaskingTest.test_remove_volume_from_sg [0.044185s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPIConnectionTestCase.test_open_connection_failure [0.036403s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_initialize_connection_vol_metro_iscsi [0.042032s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_validate_rdfg_status_success [0.043260s] ... ok
{3} cinder.tests.unit.volume.drivers.ceastor.test_ceastor_driver.TestCeaStorDriver.test_terminate_connection_nvme_success [0.037626s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_validate_unisphere_version_101 [0.039323s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_metadata.PowerMaxVolumeMetadataDebugTest.test_capture_extend_info [0.033579s] ... ok
{12} cinder.tests.unit.test_policy.PolicyTestCase.test_authorize_passes_context_objects_to_enforcement [0.061105s] ... ok
{14} cinder.tests.unit.test_image_utils.TestFetchToRaw.test_defaults [0.034242s] ... ok
{15} cinder.tests.unit.test_utils.AuditPeriodTest.test_month_jan_day_first [0.049813s] ... ok
{13} cinder.tests.unit.test_image_utils.TestConvertImage.test_defaults_not_block_dev_with_size_info [0.036384s] ... ok
{8} cinder.tests.unit.scheduler.test_host_manager.HostManagerTestCase.test_update_and_notify_service_capabilities_case2 [0.046418s] ... ok
{10} cinder.tests.unit.test_cmd.TestCinderBackupCmd.test_main_multiprocess [0.539279s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__find_qos_find_fail [0.037353s] ... ok
{7} cinder.tests.unit.test_utils.TestAutoMaxOversubscriptionRatio.test_calculate_max_over_subscription_ratio_03 [0.060510s] ... ok
{0} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_driver.TestVNXDriver.test_terminate_connection [0.271347s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_add_vol_to_sg_success [0.038910s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_compare_cylinders_target_larger [0.035160s] ... ok
{12} cinder.tests.unit.test_quota.BaseResourceTestCase.test_quota_override_subproject_no_class [0.033050s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_metadata.PowerMaxVolumeMetadataDebugTest.test_merge_dicts_multiple [0.033822s] ... ok
{15} cinder.tests.unit.test_utils.GenericUtilsTestCase.test_as_int [0.034866s] ... ok
{14} cinder.tests.unit.test_image_utils.TestFetchToVolumeFormat.test_temporary_images [0.039343s] ... ok
{13} cinder.tests.unit.test_image_utils.TestFilterReservedNamespaces.test_filter_out_reserved_namespaces_metadata_properties_3 [0.035328s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__find_user_replay_profiles [0.034843s] ... ok
{10} cinder.tests.unit.test_cmd.TestCinderManageCmd.test_db_commands_sync_bump_versions [0.038225s] ... ok
{8} cinder.tests.unit.scheduler.test_rpcapi.SchedulerRPCAPITestCase.test_cleanup_1___work_cleanup____myhost___None_ [0.041249s] ... ok
{3} cinder.tests.unit.volume.drivers.datacore.test_datacore_api.DataCoreClientTestCase.test_delete_target_device [0.063756s] ... ok
{1} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_rest.PowerMaxRestTest.test_are_vols_rdf_paired [0.037734s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_convert_list_to_string_input_string [0.036167s] ... ok
{12} cinder.tests.unit.test_quota.DbQuotaDriverTestCase.test_get_project_quotas_no_defaults [0.035131s] ... ok
{7} cinder.tests.unit.test_utils.TestCheckMetadataProperties.test_metadata_value_not_string_raise_4 [0.051788s] ... ok
{15} cinder.tests.unit.test_utils.GenericUtilsTestCase.test_get_file_mode [0.033928s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_migrate.PowerMaxMigrateTest.test_create_stg_masking_views_mv_not_created [0.039309s] ... ok
{14} cinder.tests.unit.test_image_utils.TestQemuImgInfo.test_get_qemu_img_version [0.034564s] ... ok
{0} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_taskflows.TestTaskflow.test_attach_snap_task_revert [0.057778s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_replication.PowerMaxReplicationTest.test_create_group_from_src_replication [0.563873s] ... ok
{9} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__get_volume_list_enforce_vol_fldr [0.036838s] ... ok
{13} cinder.tests.unit.test_image_utils.TestUploadVolume.test_same_format [0.043860s] ... ok
{10} cinder.tests.unit.test_cmd.TestCinderRtstoolCmd.test_add_initiator_rtslib_error [0.036497s] ... ok
{8} cinder.tests.unit.scheduler.test_rpcapi.SchedulerRPCAPITestCase.test_create_backup [0.043468s] ... ok
