.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/7/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{10} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_create_volume_success [0.042574s] ... ok
{3} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_adapter.TestCommonAdapter.test_update_migrated_volume_smp [0.035414s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_iscsi.ISCSIVolumeDriverTestCase.test_create_cloned_volume_mirrored_disk_type_specified [0.041298s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_manage_existing_mapped [0.088067s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_create_folder_path_create_fldr [0.035681s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiConfTestCase.test_luntype_config_1 [0.033912s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARISCSIDriver.test_create_modify_host_chap_enabled [0.045522s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_snapshot_create_delete_revert.TestSnapshotCreateDelete.test_revert_to_snapshot_bad_status [0.044867s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_create_and_delete_volumegroup_snapshot_calls [0.114477s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_create_delete_extend.TestVolumeCreateDeleteExtend.test_delete_volume_detach_bad_status [0.045151s] ... ok
{3} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_cleanup_migration [0.034092s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_no_copy_2___5000____iops____2000____mbps___False_ [0.732754s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_iscsi.ISCSIVolumeDriverTestCase.test_create_volume_unknown_disk_type_specified [0.041186s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_create_view_volume_failure [0.037752s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_create_hypermetro_success [0.040212s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_create_from_source.TestVolumeCreateFromSource.test_create_volume_from_snapshot_extended [0.043060s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARISCSIDriver.test_ensure_export [0.045656s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_create_delete_extend.TestVolumeCreateDeleteExtend.test_extend_volume [0.041662s] ... ok
{3} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_delete_smp [0.034542s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_run_ssh_second_ip_not_set_failure [0.065838s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_create_flashcopy_to_consistgrp_1___5000____iops___True_ [0.063296s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_create_view_volume_with_profiles [0.036904s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_iscsi.ISCSIVolumeDriverTestCase.test_initialize_connection_chap_failed_on_set_port_properties [0.042580s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_extend_volume [0.038042s] ... ok
[clone_volume] Copy volume task with task_uuid: mock_id is complete. status: SUCCESS
Snapshot deleted successfully: mock_message.
[clone_volume] request to delete task mock_id to BackendApi Failed -> {"error_message":"mock_error_message","status":false}
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_cloned_ec_volume_delete_task_exception [1.009496s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091373419680'>, port: <Mock name='mock.safe_get()' id='140091373419680'>, username: <Mock name='mock.safe_get()' id='140091373419680'>.
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_update_volume_stats_2__False___disabled____site_2_down__ [0.060508s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARISCSIDriver.test_invalid_iscsi_ip [0.042096s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_group_create_delete_update.TestVolumeGroupCreateDeleteUpdate.test_delete_volume_group [0.042065s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_cloned_volume_with_profiles [0.038425s] ... ok
Snapshot created successfully 59522697-7398-4f9f-9cfe-712cb3e2a15b. 
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_snapshot [0.008193s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091375512128'>, port: <Mock name='mock.safe_get()' id='140091375512128'>, username: <Mock name='mock.safe_get()' id='140091375512128'>.
create_volume: fungible_request_obj={'name': '8fd22f7d-c188-4cef-b388-7a74d699b80f', 'vol_type': 'VOL_TYPE_BLK_EC', 'capacity': 1073741824, 'is_clone': False, 'encrypt': False, 'qos_band': 1, 'block_size': 4096, 'compression_effort': 2, 'snap_support': True, 'space_allocation_policy': 'balanced', 'data_protection': {'num_failed_disks': 2, 'num_data_disks': 4, 'num_redundant_dpus': 1}}
Volume created successfully 8fd22f7d-c188-4cef-b388-7a74d699b80f. Volume size: 1. 
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_volume [0.005364s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091419252416'>, port: <Mock name='mock.safe_get()' id='140091419252416'>, username: <Mock name='mock.safe_get()' id='140091419252416'>.
create_volume: fungible_request_obj={'name': '108d636a-c7bc-4550-854a-fd68a3029ad8', 'vol_type': 'VOL_TYPE_BLK_LOCAL_THIN', 'capacity': 1073741824, 'is_clone': False, 'encrypt': False, 'qos_band': 2, 'block_size': 4096, 'fault_domain_ids': ['fake_id1', 'fake_id2'], 'fd_op': 'SUGGESTED_FD_IDS'}
Volume created successfully 108d636a-c7bc-4550-854a-fd68a3029ad8. Volume size: 1. 
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_volume_with_fault_domains [0.005238s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_folder_legacy_root [0.036476s] ... ok
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_extend_volume_exception [0.004891s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091371587040'>, port: <Mock name='mock.safe_get()' id='140091371587040'>, username: <Mock name='mock.safe_get()' id='140091371587040'>.
Request to extend volume : 97607591-75dd-4f88-a7e5-f074290a4381.
[extend_volume]Error occurred: {e}
REST server IP: <Mock name='mock.safe_get()' id='140091508452864'>, port: <Mock name='mock.safe_get()' id='140091508452864'>, username: <Mock name='mock.safe_get()' id='140091508452864'>.
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_get_host_id_2 [0.036302s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_iscsi.ISCSIVolumeDriverTestCase.test_initialize_connection_failed_target_not_found [0.040487s] ... ok
initialize_connection - provider_id=84d0c5f7-2349-401c-8672-f76214d13cab
initialize_connection - host_nqn=mock_nqn
initialize_connection - host_uuid=mock_host_id
attach_volume: uuid=84d0c5f7-2349-401c-8672-f76214d13cab request_obj={'transport': 'TCP', 'host_uuid': 'mock_host_id', 'max_read_iops': <Mock name='mock.safe_get()' id='140091508452864'>}
initialize_connection - topology_response={'status': True, 'message': None, 'error_message': None, 'warning': None, 'data': {'mock_device_uuid': {'available': True, 'dpus': [{'dataplane_ip': 'mock_dataplae_ip', 'uuid': 'mock_dpu_uuid'}]}}}
initialize_connection - primary_dpu=mock_dpu_uuid
initialize_connection - secondary_dpu=mock_dpu_uuid
initialize_connection - conn_info={'driver_volume_type': 'nvmeof', 'data': {'vol_uuid': '84d0c5f7-2349-401c-8672-f76214d13cab', 'target_nqn': 'None', 'host_nqn': 'mock_nqn', 'portals': [('mock_dataplae_ip', "<Mock name='mock.safe_get()' id='140091508452864'>", 'tcp'), ('mock_dataplae_ip', "<Mock name='mock.safe_get()' id='140091508452864'>", 'tcp')], 'volume_nguid': '84d0c5f72349401c8672f76214d13cab'}}
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_initialize_connection_iops_connection [0.007169s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091500329904'>, port: <Mock name='mock.safe_get()' id='140091500329904'>, username: <Mock name='mock.safe_get()' id='140091500329904'>.
{0} cinder.tests.unit.volume.drivers.inspur.instorage.test_common.InStorageMCSCommonDriverTestCase.test_instorage_mcs_get_volume_stats_3__False___1_ [1.050215s] ... ok
[create_volume]Request to BackendApi Failed -> {"error_message":"mock_error_message","status":false}
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_negative_create_volume_api_exception [0.005103s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140091375986976'>, port: <Mock name='mock.safe_get()' id='140091375986976'>, username: <Mock name='mock.safe_get()' id='140091375986976'>.
{3} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_delete_snapshot_delete_attached_error [0.049054s] ... ok
{9} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_negative_initialize_connection_without_provider_id [0.003878s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCFcDriverTestCase.test_storwize_get_host_from_connector_with_lshost_failure [0.044205s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_group_create_delete_update.TestVolumeGroupCreateDeleteUpdate.test_update_volume_group_add_replicated_volumes [0.044856s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_from_snapshot_cg [0.040980s] ... ok
initialize_connection - provider_id=None
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_iscsi_properties_no_ctrl_port [0.036080s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_passwd.FileStorageTestCase.test_close [0.034991s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_initialize_connection_success [0.043051s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test__attach_volume [0.037218s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_volumeqos_profile [0.038093s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_force_detach_fail [0.039221s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_create_thin_volume_on_dr_pool_failure_case_3 [0.112003s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARISCSIDriver.test_iscsi_primera_new [0.085473s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_mapping_profiles_error [0.036423s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_passwd.FileStorageTestCase.test_save_not_dictionary [0.035590s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_is_initiator_associated_to_host_raise [0.036530s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_driver.TestVNXDriver.test_is_consistent_group_snapshot_enabled [0.250519s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_snapshot_no_volume [0.485320s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test__check_volume_exist [0.033752s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCISCSIDriverTestCase.test_storwize_get_host_from_connector_with_both_fc_iscsi_host [0.070506s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_ensure_export [0.038398s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_terminate_connection_no_volume [0.040279s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_repl_volume [0.034256s] ... ok
{13} cinder.tests.unit.volume.drivers.datacore.test_datacore_passwd.PasswordFileStorageTestCase.test_set_password [0.034287s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test_delete_volume [0.033278s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_retype_replication_volume_fail_1 [0.040041s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_from_snapshot_expand [0.040218s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_failback_volumes_with_none_replicated [0.038319s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_cloned_volume [0.038677s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_volume_with_provider_id_not_found [0.036174s] ... ok
{3} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_ping_node_fail [0.129584s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_create_cloned_volume.TestCreateClonedVolume.test_bad_login [0.037549s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_res_mock.TestResMock.test_load_storage_resource [0.068714s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_create_volume_from_snapshot [0.037980s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_retype_volume_partition_fail_1 [0.038476s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_delete_group_snapshot_profile_failed_delete [0.038713s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_get_storage_usage [0.036987s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_create_thin_volume_on_dr_pool_failure_case_4 [0.118148s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_get_qos [0.041354s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_snapshot_failure [0.040900s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_delete_snapshot.TestDeleteSnapShot.test_delete_invalid_snapshot [0.040311s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_group_from_src [0.236005s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_delete_snapshot [0.035181s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_terminate_connection_success [0.040453s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_taskflows.TestTaskflow.test_copy_snapshot_task [0.050826s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARISCSIDriver.test_migrate_volume_attached [0.143637s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_delete_snapshot [0.040189s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_terminate_connection_no_connector [0.036672s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_from_snapshot_failed_replication [0.039687s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_initialize_connection_snapshot.TestInitializeConnectionSnapshot.test_initialize_connection_with_size [0.037570s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_expand_volume [0.033592s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_utils.TestUtils.test_retype_need_migration_when_provision_changed [0.034140s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_copy_volume_3_0 [0.037184s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_manage_existing_vol_not_found [0.063516s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_delete_volume_migrating [0.038328s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_update_group_not_a_cg [0.037565s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_initialize_connection_vol_not_found [0.040077s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_query_pool_info [0.034421s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_migrate_volume.TestMigrateVolume.test_wait_for_volume_migration_to_complete_malformed_response [0.038634s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_utils.TestUtils.test_retype_need_turn_on_compression [0.033937s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_nimble.NimbleDriverConnectionTestCase.test_delete_group_positive [0.070535s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_create_hypermetro_remote_pool_parentid [0.038972s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_force_detach_lv [0.039669s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellHttpClientTestCase.test_get_async_url [0.032672s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_manage_existing_mismatch_with_mirror_volume_4 [0.100158s] ... ok
{9} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_conf.FusionStorageConfTestCase.test__san_address [0.033301s] ... ok
{2} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_initialize_secondary_vol_not_found [0.039533s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_delete_consistgroup_snapshot [0.128857s] ... ok
{4} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_utils.TestUtils.test_retype_not_need_migration_when_provision_changed [0.035509s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_misc.TestMisc.test_get_volume_stats_v3 [0.043696s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140057539670752'>, port: <Mock name='mock.safe_get()' id='140057539670752'>, username: <Mock name='mock.safe_get()' id='140057539670752'>.
create_volume: fungible_request_obj={'name': '52542825-54a2-4fdb-8cca-82aefbbeb2cb', 'vol_type': 'VOL_TYPE_BLK_EC', 'capacity': 1073741824, 'is_clone': False, 'encrypt': False, 'qos_band': 0, 'block_size': 4096, 'compression_effort': 2, 'snap_support': False, 'space_allocation_policy': 'write_optimized', 'data_protection': {'num_failed_disks': 2, 'num_data_disks': 4, 'num_redundant_dpus': 1}}
Volume created successfully 52542825-54a2-4fdb-8cca-82aefbbeb2cb. Volume size: 1. 
{4} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_volume_with_specs [0.005956s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_create_hypermetro_success [0.038764s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140057610057232'>, port: <Mock name='mock.safe_get()' id='140057610057232'>, username: <Mock name='mock.safe_get()' id='140057610057232'>.
ERROR:  | Metadata fungible:block_size value is invalid | Metadata fungible:qos_band value is invalid | Metadata fungible:space_allocation_policy value is invalid | Metadata fungible:compression value is invalid | Metadata fungible:snapshots value is invalid | Metadata fungible:ec_scheme value is invalid
NoneType: None
[create_volume]Error occurred: Bad or unexpected response from the storage volume backend API: ERROR:  | Metadata fungible:block_size value is invalid | Metadata fungible:qos_band value is invalid | Metadata fungible:space_allocation_policy value is invalid | Metadata fungible:compression value is invalid | Metadata fungible:snapshots value is invalid | Metadata fungible:ec_scheme value is invalid
{5} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_retype_hyperswap_inuse_volume_fc [0.625209s] ... ok
{4} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_negative_create_volume_with_metadata [0.005582s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_remove_cg_volumes [0.077739s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140057684473744'>, port: <Mock name='mock.safe_get()' id='140057684473744'>, username: <Mock name='mock.safe_get()' id='140057684473744'>.
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellHttpClientTestCase.test_post_sync [0.034759s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_is_live_vol [0.038415s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_nimble.NimbleDriverConnectionTestCase.test_terminate_connection_multiattach_complete [0.048117s] ... ok
Rename volume from 18efea9e-3f0b-4bc9-be89-e76027a6515d to 4a578341-b2dc-4c34-b36e-ad7ec089a353.
Update backend volume name to 4a578341-b2dc-4c34-b36e-ad7ec089a353
Original volume backend UUID not found in volume details.
{4} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_update_migrated_volume_without_source_provider_id [0.006540s] ... ok
{9} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_mirror_fc.HBSDMIRRORFCDriverTest.test_delete_group_snapshot [0.047401s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_power_flex_client.TestPowerFlexClient.test_rest_post_request_read_timeout_exception [0.036128s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellHttpClientTestCase.test_wait_for_async_complete_bad_result [0.034167s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_create_replication_fail_01 [0.039881s] ... ok
{4} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test_check_for_setup_error [0.034359s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_manage_existing_id [0.039149s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_nimble.NimbleDriverConnectionTestCase.test_update_group [0.043513s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_rename_volume_failure [0.068092s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPIConnectionTestCase.test_open_connection_sc [0.034560s] ... ok
{9} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_mirror_fc.HBSDMIRRORFCDriverTest.test_delete_volume_replication [0.047394s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_create_volume_success [0.038127s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_parse_extraspecs [0.037085s] ... ok
{4} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test_create_volume_from_snapshot [0.039056s] ... ok
{1} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_manage_existing_mismatch_with_mirror_volume_3 [0.098881s] ... ok
{5} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_revert_to_snapshot_replication_type [0.091483s] ... ok
{14} cinder.tests.unit.volume.drivers.hpe.test_nimble.NimbleDriverVolumeTestCase.test_manage_volume_positive [0.044748s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__check_add_profile_payload_no_name [0.035524s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_replication.TestReplication.test_failover_host [0.084950s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_delete_smartqos_with_lun_left_1 [0.039341s] ... ok
{9} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_mirror_fc.HBSDMIRRORFCDriverTest.test_get_volume_stats [0.045642s] ... ok
{4} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_query_snapshot_by_name [0.037596s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_terminate_connection_live_volume [0.039968s] ... ok
{14} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiFCDriverTestCase.test_create_snapshot_fail [0.037149s] ... ok
{11} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__find_datareduction_profile_no_drprofile [0.034318s] ... ok
{5} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_set_storage_code_level_success [0.055880s] ... ok
{13} cinder.tests.unit.volume.drivers.dell_emc.powerflex.test_versions.TestMultipleVersions.test_version [0.039256s] ... ok
{12} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_delete_snapshot_success [0.037954s] ... ok
{4} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_query_volume_by_name [0.035236s] ... ok
