.pkg: _optional_hooks> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: get_requires_for_build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
.pkg: build_editable> python /opt/stack/cinder/.tox/.tox/lib/python3.10/site-packages/pyproject_api/_backend.py True setuptools.build_meta __legacy__
cover: install_package> python -m pip install -chttps://releases.openstack.org/constraints/upper/master --force-reinstall --no-deps /opt/stack/cinder/.tox/.tmp/package/8/cinder-22.1.0.dev478-0.editable-py3-none-any.whl
cover: commands[0]> stestr run
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_cg_replays_no_cg [0.518825s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_update_payload_for_rdf_vol_create [0.034705s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_create_smartx [0.039550s] ... ok
{11} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_volume_name [0.070347s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_failover_resource_mirror [0.047353s] ... ok
{2} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_iscsi.HBSDRESTISCSIDriverTest.test_create_group_snapshot_non_cg [0.047385s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_migrate_lun [0.035942s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_common_replay [0.034952s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_mirror_volume_invalid_3 [0.099955s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_validate_failover_request_failback_missing_array [0.036884s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_delete_smartqos_with_no_lun_left_1 [0.038848s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_retype_false_if_no_location [0.037001s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_create_group_snapshot [0.129231s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_client.TestClient.test_update_consistencygroup_lun_in_cg [0.034299s] ... ok
{2} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_iscsi.HBSDRESTISCSIDriverTest.test_create_volume_from_snapshot [0.042076s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_folder [0.037995s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_validate_multiple_rep_device_defaulting_rdf_modes [0.036308s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_delete_volume_success_1 [0.036477s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_retype_true_if_dest_is_xiv_backend [0.038609s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_common.TestExtraSpecs.test_validate_extra_spec_dedup_and_tier_failed [0.034057s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_server_folder [0.035129s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powermax.test_powermax_utils.PowerMaxUtilsTest.test_validate_non_replication_group_config_success [0.036805s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_failover_replica_volumes_invalid_drv_data_1 [0.038782s] ... ok
{2} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_iscsi.HBSDRESTISCSIDriverTest.test_extend_volume [0.042311s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_delete_group_snapshot [0.128426s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_old_type_dr_pool_1 [0.098159s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_setup_should_fail_if_credentials_are_invalid [0.040341s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_server_folder_create_folder [0.036051s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_login_logout_fail [0.037082s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_base.TestBase.test_configuration_with_replication_2_rep_devices [0.040014s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_create_volume_from_snapshot [0.045032s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_manage_existing_mismatch_with_mirror_volume_5 [0.103149s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_find_storage_profile_2_highpriority [0.037415s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_setup_should_fail_if_schedule_create_fails [0.052034s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_login_password_expires_and_reset_fail_2_4 [0.038895s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.powerstore.test_volume_group_create_delete_update.TestVolumeGroupCreateDeleteUpdate.test_update_volume_group_add_remove_volumes [0.044804s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_group_create_with_replication_2 [0.081973s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_common.TestVNXMirrorView.test_sync_mirror_group [0.222413s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_delete_group_with_replication_enabled [0.049453s] ... ok
{3} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_create_cloned_volume_with_mirror_replica [0.303658s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_get_screplication_error [0.041225s] ... ok
{1} cinder.tests.unit.volume.drivers.inspur.instorage.test_common.InStorageMCSCommonDriverTestCase.test_instorage_delete_with_vdisk_copy_ops [1.055536s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_manage_existing_with_hypermetro_2 [0.039064s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_setup_should_set_iqn_and_portal [0.047850s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_force_detach_fail [0.038775s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_utils.TestUtils.test_check_rep_status_matched_disabled [0.033310s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_delete_snapshot_in_use [0.047148s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_replication_driver_split_already_disabled_2_35 [0.038849s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_init_cg_volumes_active [0.046402s] ... ok
{7} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_utils.TestUtils.test_retype_not_need_migration_when_provision_changed [0.033647s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140061746015696'>, port: <Mock name='mock.safe_get()' id='140061746015696'>, username: <Mock name='mock.safe_get()' id='140061746015696'>.
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_fc.DellSCSanFCDriverTestCase.test_terminate_connection_vol_count_zero [0.040721s] ... ok
Copy volume d03415cb-3c41-4a7f-a37b-bc25de4067ca to image on image service <cinder.tests.unit.image.fake._FakeImageService object at 0x7f62ab1d2a40>. Image meta: e79161cd-5f9d-4007-8823-81a807a64332.
{7} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_copy_volume_to_image [0.006669s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140061746019056'>, port: <Mock name='mock.safe_get()' id='140061746019056'>, username: <Mock name='mock.safe_get()' id='140061746019056'>.
{7} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_get_driver_options [0.003654s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140061745976448'>, port: <Mock name='mock.safe_get()' id='140061745976448'>, username: <Mock name='mock.safe_get()' id='140061745976448'>.
create_volume: fungible_request_obj={'name': '246b58a8-0efb-4c5f-9cc6-5f3f5ec981b3', 'vol_type': 'VOL_TYPE_BLK_LOCAL_THIN', 'capacity': 1073741824, 'is_clone': False, 'encrypt': False, 'qos_band': 2, 'block_size': 4096, 'fault_domain_ids': ['fake_id1', 'fake_id2']}
Volume created successfully 246b58a8-0efb-4c5f-9cc6-5f3f5ec981b3. Volume size: 1. 
{7} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_negative_create_volume_without_fault_domains_op [0.005281s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140061745391616'>, port: <Mock name='mock.safe_get()' id='140061745391616'>, username: <Mock name='mock.safe_get()' id='140061745391616'>.
Request to extend volume : 258ed4de-e318-420e-ae68-7eca39d68fa2.
{7} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_negative_extend_volume__without_provider_id_attr [0.004242s] ... ok
{13} cinder.tests.unit.volume.drivers.ibm.test_xiv_proxy.XIVProxyTest.test_update_consistencygroup_exception_in_remove_vol [0.056721s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='140061826922720'>, port: <Mock name='mock.safe_get()' id='140061826922720'>, username: <Mock name='mock.safe_get()' id='140061826922720'>.
terminate_connection - provider_id=84d0c5f7-2349-401c-8672-f76214d13cab
terminate_connection - volume_details={'status': True, 'message': None, 'error_message': None, 'warning': None, 'data': {'dpu': 'mock_dpu_uuid', 'secy_dpu': 'mock_dpu_uuid', 'ports': {'mock_id': {'host_nqn': 'mock_nqn', 'host_uuid': 'mock_host_id', 'transport': 'TCP'}}}}
terminate_connection - host_nqn=mock_nqn
terminate_connection - host_uuid=mock_host_id
detach_volume: port_uuid=mock_id
Volume detached successfully.                             provider_id=84d0c5f7-2349-401c-8672-f76214d13cab
{7} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_terminate_connection [0.006513s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_delete_volume_1_volume [0.047790s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiISCSIDriverTestCase.test_terminate_connection_success [0.039536s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_manage_existing_bad_size [0.045345s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_check_for_setup_error [0.038662s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_common.TestVNXMirrorView.test_promote_image [0.227711s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_manage_volume_on_dr_pool_failure_case_5 [0.169246s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_cli.InfortrendCLITestCase.test_show_partition_detail [0.038102s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_update_replication_properties_on_retype_hyperswap_volume [0.198740s] ... ok
{11} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_create_group_from_src_with_gmcv_volume_with_childpool_3___openstack2___None_ [0.323396s] ... ok
{7} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test__detach_volume [0.034633s] ... ok
{0} cinder.tests.unit.volume.drivers.inspur.instorage.test_common.InStorageMCSCommonDriverTestCase.test_instorage_mcs_get_volume_stats_1__True__None_ [1.047810s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiTestBase.test_get_host_id_3 [0.035529s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_create_volume_from_snapshot [0.151833s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_create_volume_from_snapshot_cg [0.041503s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendFCCommonTestCase.test_normal_channel [0.037900s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_manage_existing_import_fail [0.053398s] ... ok
{7} cinder.tests.unit.volume.drivers.fusionstorage.test_dsware.TestDSWAREDriver.test_delete_volume [0.036405s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_delete_volume_replicated_failedover [0.074656s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiTestBase.test_get_snapshot_info_1 [0.037240s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_update_volume_stats_3__True_________ [0.056344s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_delete_group_snapshot_not_a_cg [0.036464s] ... ok
{3} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_create_snapshot_volume_with_mirror_replica_2 [0.184854s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendFCCommonTestCase.test_terminate_connection [0.038226s] ... ok
{7} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_create_volume_from_snapshot [0.036508s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_extend_volume_2___100____iops_per_gb____1500___False_ [0.078713s] ... ok
{8} cinder.tests.unit.volume.drivers.huawei.test_huawei_drivers.HuaweiTestBase.test_get_volume_private_data_4 [0.035590s] ... ok
{12} cinder.tests.unit.volume.drivers.ceph.test_rbd_iscsi.RBDISCSITestCase.test_min_config_2 [0.519699s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_remove_cg_volumes_false [0.051457s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCFcDriverTestCase.test_storwize_get_host_with_fc_connection [0.043801s] ... ok
{11} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_delete_target_volume [0.102389s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_force_detach_vol_not_found [0.039611s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_failback_replication_on_group [0.054427s] ... ok
{7} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_client.TestFsclient.test_query_all_pool_info [0.034700s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_get_extraspecs_set_with_default_setting [0.038198s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_check_host_type [0.036448s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_between_iogrps [0.107949s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_get_volume_stats_4__False__100_ [0.057477s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_search_for_volume_not_found [0.049292s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_manage_existing_bad_ref [0.036006s] ... ok
{7} cinder.tests.unit.volume.drivers.fusionstorage.test_fs_conf.FusionStorageConfTestCase.test__san_password [0.033807s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_get_cpg_with_volume_return_usercpg [0.045481s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_api.DataCoreClientTestCase.test_delete_target_device [0.059014s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_get_extraspecs_set_with_lv0_not_set_in_config [0.037181s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCISCSIDriverTestCase.test_storwize_initialize_iscsi_connection_single_path [0.065259s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_manage_existing_get_size_bad_ref [0.037459s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_update_datareduction_profile_not_found [0.046389s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_initialize_connection_with_empty_map [0.038637s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_migrate_bad_loc_info [0.057333s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_get_manageable_snapshots_1 [0.044977s] ... ok
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_mirror_fc.HBSDMIRRORFCDriverTest.test_copy_image_to_volume [0.047804s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_create_generic_group_not_implemented [0.074337s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_find_pool_should_choose_biggest_pool [0.562339s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_api.DataCoreClientTestCase.test_get_clients [0.060334s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_terminate_connection_live_volume [0.039229s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_initialize_connection_with_get_ip_fail [0.036966s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_update_datareduction_profile_prefs_not_found [0.047182s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_manage_existing_snapshot_invalid_parent [0.044984s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_driver.TestVNXDriver.test_init_fc_driver [0.247104s] ... ok
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_mirror_fc.HBSDMIRRORFCDriverTest.test_create_volume_replication [0.047423s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_sc.DellSCSanISCSIDriverTestCase.test_terminate_connection_no_server [0.039976s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_terminate_connection_of_fb_volume [0.061404s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_manage_existing_get_size [0.035108s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCISCSIDriverTestCase.test_storwize_terminate_iscsi_connection_multi_attach [0.099176s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_api.DataCoreClientTestCase.test_get_snapshots [0.060489s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_res_mock.TestResMock.test_patch_client [0.033311s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_create_snapshot_with_tmpt [0.074427s] ... ok
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_fc.HBSDRESTFCDriverTest.test_backup_use_temp_snapshot [0.040572s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_update_qos_profile_default_not_found [0.052216s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPIConnectionTestCase.test_open_connection [0.033774s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_ibm_storage.IBMStorageVolumeDriverTest.test_create_group_from_src_without_volumes [0.035951s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_manage_existing_get_size_in_use [0.034839s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_need_copy_3___500____iops_per_gb____5000____iops___False_ [0.181736s] ... ok
{11} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_create_snapshot_volume_with_mirror_replica_1 [0.210642s] ... ok
{3} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_storwize_failback_replica_group_1 [0.247543s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_taskflows.TestTaskflow.test_copy_snapshot_task [0.045738s] ... ok
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_fc.HBSDRESTFCDriverTest.test_create_snapshot [0.042309s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_create_volume_when_specify_area [0.056285s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_api.DataCoreClientTestCase.test_set_virtual_disk_size [0.060260s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_manage_existing_vvs [0.088221s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test__find_qos_profile_group [0.039072s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_ibm_storage.IBMStorageVolumeDriverTest.test_get_replication_status_fail_on_exception [0.034558s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_manage_existing_get_size_show_part_fail [0.036652s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_update_storage_profile_prefs_not_found [0.047981s] ... ok
{15} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_need_copy_1___5000____iops___500___iops_per_gb___True_ [0.153350s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_add_cg_volumes_fail [0.034532s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_ibm_storage.IBMStorageVolumeDriverTest.test_update_group_with_volumes [0.034759s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_fc.FibreChannelVolumeDriverTestCase.test_create_extended_cloned_volume [0.039645s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_manage_existing_with_import [0.035954s] ... ok
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_fc.HBSDRESTFCDriverTest.test_do_setup_create_hg [0.046233s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellStorageCenterApiHelperTestCase.test_setup_connection_excluded3 [0.037711s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_taskflows.TestTaskflow.test_create_cg_snapshot_task_revert [0.053048s] ... ok
{8} cinder.tests.unit.volume.drivers.ibm.test_ds8k_proxy.DS8KProxyTest.test_delete_replication_group_is_not_implemented [0.071379s] ... ok
{5} cinder.tests.unit.volume.drivers.dell_emc.sc.test_scapi.DellSCSanAPITestCase.test_add_hba_failure [0.034723s] ... ok
{4} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeHelpersTestCase.test_check_vdisk_fc_mappings_with_rcrel_1 [0.037310s] ... ok
{14} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCCommonDriverTestCase.test_storwize_svc_retype_old_type_dr_pool_2 [0.099095s] ... ok
{6} cinder.tests.unit.volume.drivers.dell_emc.test_xtremio.XtremIODriverISCSITestCase.test_failed_unmanage_volume [0.035002s] ... ok
{12} cinder.tests.unit.volume.drivers.datacore.test_datacore_fc.FibreChannelVolumeDriverTestCase.test_initialize_connection_failed_initiator_not_found [0.039514s] ... ok
{13} cinder.tests.unit.volume.drivers.infortrend.test_infortrend_common.InfortrendiSCSICommonTestCase.test_manage_existing_with_part_not_found [0.038480s] ... ok
{2} cinder.tests.unit.volume.drivers.hpe.test_hpe3par.TestHPE3PARDriverBase.test_migrate_volume_diff_domain [0.082562s] ... ok
{10} cinder.tests.unit.volume.drivers.dell_emc.vnx.test_taskflows.TestTaskflow.test_extend_smp_task_skip_thick [0.046144s] ... ok
REST server IP: <Mock name='mock.safe_get()' id='139909890060016'>, port: <Mock name='mock.safe_get()' id='139909890060016'>, username: <Mock name='mock.safe_get()' id='139909890060016'>.
{7} cinder.tests.unit.volume.drivers.hitachi.test_hitachi_hbsd_rest_fc.HBSDRESTFCDriverTest.test_manage_existing_name [0.046444s] ... ok
{9} cinder.tests.unit.volume.drivers.ibm.test_storwize_svc.StorwizeSVCReplicationTestCase.test_failover_volume_relationship_error [0.156068s] ... ok
create_volume: fungible_request_obj={'name': '28d8e06e-1847-4dbe-a225-1836ef5e5d49', 'vol_type': 'VOL_TYPE_BLK_EC', 'capacity': 1073741824, 'is_clone': True, 'encrypt': False, 'qos_band': 1, 'block_size': 4096, 'clone_source_volume_uuid': '84d0c5f7-2349-401c-8672-f76214d13cab', 'compression_effort': 2, 'snap_support': True, 'space_allocation_policy': 'balanced', 'data_protection': {'num_failed_disks': 2, 'num_data_disks': 4, 'num_redundant_dpus': 1}}
Volume created from snapshot successfully with volume ID: 28d8e06e-1847-4dbe-a225-1836ef5e5d49. Volume size: 1. 
{10} cinder.tests.unit.volume.drivers.fungible.test_driver.FungibleDriverTest.test_create_volume_from_ec_snapshot [0.007546s] ... ok
